108.12816349111951, 168.25070656623623
181.92639907090367, 83.08300260037728
197.96428837618657, -28.462967654657
151.1499148708517, -130.972146789057
56.34651136828593, -191.89859472289947
-56.34651136828588, -191.8985947228995
-151.14991487085163, -130.97214678905704
-197.96428837618654, -28.462967654657046
-181.9263990709037, 83.08300260037721
-108.1281634911195, 168.25070656623623
-4.898587196589413E-14, 200.0
108.12816349111942, 168.25070656623632
181.92639907090367, 83.0830026003773
197.96428837618657, -28.46296765465695
151.14991487085163, -130.97214678905704
56.34651136828598, -191.89859472289947
-56.34651136828583, -191.89859472289953
-151.14991487085155, -130.97214678905715
-197.96428837618657, -28.462967654656918
-181.92639907090367, 83.08300260037733
-108.12816349111954, 168.25070656623623
-9.797174393178826E-14, 200.0
108.12816349111938, 168.25070656623632
181.92639907090359, 83.0830026003775
197.96428837618654, -28.462967654657078
151.1499148708517, -130.972146789057
56.34651136828602, -191.89859472289945
-56.34651136828579, -191.89859472289953
-151.14991487085175, -130.97214678905692
-197.96428837618657, -28.462967654656968
-181.9263990709037, 83.08300260037727
-108.12816349111958, 168.2507065662362
-1.4695761589768238E-13, 200.0
108.12816349111934, 168.25070656623635
181.92639907090356, 83.08300260037754
197.9642883761866, -28.46296765465668
151.14991487085194, -130.9721467890567
56.34651136828573, -191.89859472289953
-56.34651136828608, -191.89859472289942
-151.1499148708517, -130.97214678905695
-197.96428837618657, -28.462967654657017
-181.9263990709037, 83.08300260037723
-108.12816349111962, 168.25070656623618
-1.9594348786357651E-13, 200.0
108.1281634911193, 168.25070656623637
181.92639907090353, 83.08300260037758
197.9642883761866, -28.46296765465663
151.14991487085197, -130.97214678905667
56.34651136828578, -191.89859472289953
-56.34651136828603, -191.89859472289945
-151.1499148708517, -130.972146789057
-197.96428837618654, -28.462967654657067
-181.9263990709037, 83.08300260037718
-108.12816349111966, 168.25070656623612
-2.4492935982947065E-13, 200.0
108.12816349111924, 168.2507065662364
181.9263990709035, 83.08300260037763
197.96428837618652, -28.462967654657284
151.149914870852, -130.9721467890566
56.346511368285825, -191.89859472289953
-56.3465113682853, -191.89859472289967
-151.14991487085166, -130.972146789057
-197.96428837618643, -28.462967654657817
-181.92639907090373, 83.08300260037714
-108.12816349111911, 168.25070656623652
-2.9391523179536476E-13, 200.0
108.1281634911198, 168.25070656623603
181.9263990709035, 83.08300260037768
197.96428837618652, -28.462967654657234
151.14991487085203, -130.97214678905658
56.34651136828587, -191.8985947228995
-56.346511368285256, -191.89859472289967
-151.1499148708516, -130.97214678905706
-197.96428837618643, -28.462967654657866
-181.92639907090376, 83.0830026003771
-108.12816349111915, 168.25070656623646
-3.4290110376125887E-13, 200.0
108.12816349111978, 168.25070656623606
181.92639907090347, 83.08300260037772
197.96428837618652, -28.46296765465719
151.14991487085206, -130.97214678905655
56.346511368285924, -191.8985947228995
-56.34651136828521, -191.8985947228997
-151.14991487085157, -130.97214678905712
-197.96428837618643, -28.462967654657916
-181.92639907090378, 83.08300260037706
-108.1281634911192, 168.25070656623643
-3.9188697572715303E-13, 200.0
108.12816349111974, 168.25070656623612
181.92639907090344, 83.08300260037777
197.96428837618654, -28.462967654657138
151.1499148708521, -130.97214678905652
56.34651136828597, -191.89859472289947
-56.34651136828517, -191.8985947228997
-151.14991487085155, -130.97214678905712
-197.9642883761864, -28.462967654657962
-181.9263990709038, 83.08300260037701
-108.12816349111922, 168.25070656623643
-4.4087284769304714E-13, 200.0
